27/03/2024,09:36:16,b'179,220,38.388505,21.811612,27/3/2024,7:36:16,0.05,0.17,0.00,31.50,3,333,1009.92,21.66,0000000000000\xe1\x06\x9a\xac\x9e10\x83h\x08\xd9\xc7\xc3X=\x1d\xbbj\xc8\x185D\xa6\x12\x96\x8e1m4\xd4s\x02\r\n',,,
27/03/2024,09:36:16,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:16,b'179,220,38.388505,21.811612,27/3/2024,7:36:16,0.05,0.17,0.00,31.50,3,333,1009.92,21.66,0000000000000\r\n',,,
27/03/2024,09:36:17,b'180,221,38.388505,21.811612,27/3/2024,7:36:18,0.05,0.17,0.00,31.50,3,333,1009.94,21.66,00000000000003T=\xdd:\x81h?\xd3\xb8\x12\x0c\xfb\xfd;\x95\xb9\xd2\xc8\x8e\xe2\xd5\xde9\xa9EU\x8b;\n',,,
27/03/2024,09:36:17,b'\x15M\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:17,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:17,b'180,221,38.388505,21.811612,27/3/2024,7:36:18,0.05,0.17,0.00,31.50,3,333,1009.94,21.66,0000000000000\r\n',,,
27/03/2024,09:36:19,b'181,222,38.388505,21.811612,27/3/2024,7:36:19,0.05,0.17,0.00,31.50,3,333,1009.93,21.68,0000000000000[\xdbDA\xfc\xa4x\xe8\x19Q\xccf\xd9#l\x83\xb1,?XA\xf9`[\xfd\x8dct\xdc\xb9H\x92\r\n',,
27/03/2024,09:36:19,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:19,b'181,222,38.388505,21.811612,27/3/2024,7:36:19,0.05,0.17,0.00,31.50,3,333,1009.93,21.68,0000000000000\r\n',,,
27/03/2024,09:36:20,b'182,223,38.388505,21.811612,27/3/2024,7:36:21,0.05,0.17,0.00,31.50,3,333,1009.94,21.68,0000000000000\xed\x8f\x0fDJ\xedG$\x9d\xfa\xbd7\xa9\xe9\x85\xbc0P\xa2\x13\xba0f\xd7\x10\xf8\x9aZ\x9c\x06\xa2\x95\r\n',,,
27/03/2024,09:36:20,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:20,b'182,223,38.388505,21.811612,27/3/2024,7:36:21,0.05,0.17,0.00,31.50,3,333,1009.94,21.68,0000000000000\r\n',,,
27/03/2024,09:36:22,b'183,224,38.388505,21.811612,27/3/2024,7:36:22,0.05,0.17,0.00,31.50,3,333,1009.86,21.69,0000000000000\xde\xd1\x84\xce\x02\xf8\xacXP\xe2\xfb\xf1\xbe\x0e\xc2s\x8a\xa7h\x8a\xb3\xc1\x99\x84\xe4J`\xea& \xdf\xbf\r\n',,,
27/03/2024,09:36:22,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:22,b'183,224,38.388505,21.811612,27/3/2024,7:36:22,0.05,0.17,0.00,31.50,3,333,1009.86,21.69,0000000000000\r\n',,,
27/03/2024,09:36:23,b'184,225,38.388505,21.811612,27/3/2024,7:36:24,0.05,0.17,0.00,31.50,3,333,1009.89,21.70,0000000000000\xe6\x8f\x8eg QWs\xeai\xf3\xac\x15KE\xa3\x12,\xf78@\xc9\xcf\xa7\xee\x13\x1fH\xbb\x84\x151\r\n',,
27/03/2024,09:36:23,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:23,b'184,225,38.388505,21.811612,27/3/2024,7:36:24,0.05,0.17,0.00,31.50,3,333,1009.89,21.70,0000000000000\r\n',,,
27/03/2024,09:36:25,b'185,226,38.388505,21.811612,27/3/2024,7:36:25,0.05,0.17,0.00,31.50,3,333,1009.93,21.69,0000000000000\xf2*\xbe\xc0\xd7\xa7\x95\xff\xfe\xd2z\xb4\xfd3k\x1e\x99\xcc0Q\xa75 \xa6\x93\xb6\xe5%\x0e4\xe2\xe9\r\n',,,
27/03/2024,09:36:25,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:25,b'185,226,38.388505,21.811612,27/3/2024,7:36:25,0.05,0.17,0.00,31.50,3,333,1009.93,21.69,0000000000000\r\n',,,
27/03/2024,09:36:26,b'186,227,38.388505,21.811612,27/3/2024,7:36:27,0.05,0.17,0.00,31.50,3,333,1009.93,21.70,0000000000000|$}\xd0vj!\x84\xf1,\xa3\xb3\x9b0\xed\xfa\x87\xa4\xea\x9b[T%\xad\x9a\xbc\x8e\xa0b\xc6\x17I\r\n',,
27/03/2024,09:36:26,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:26,b'186,227,38.388505,21.811612,27/3/2024,7:36:27,0.05,0.17,0.00,31.50,3,333,1009.93,21.70,0000000000000\r\n',,,
27/03/2024,09:36:28,b'187,228,38.388505,21.811612,27/3/2024,7:36:28,0.05,0.17,0.00,31.50,3,333,1009.97,21.70,0000000000000\x08O\xcb\xf1ob\x98\xe4<O[\x08^\xe8\x96=\xcf\xf7-R\x8e\xf0s\x82\xae\x84A\xfe\xa9\xf3\x02*\r\n',,,
27/03/2024,09:36:28,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:28,b'187,228,38.388505,21.811612,27/3/2024,7:36:28,0.05,0.17,0.00,31.50,3,333,1009.97,21.70,0000000000000\r\n',,,
27/03/2024,09:36:29,b'188,229,38.388505,21.811612,27/3/2024,7:36:30,0.05,0.17,0.00,31.50,3,333,1009.94,21.71,0000000000000\xb6\x97\xd3\x90\xef?\x97\xdb\xec\xc1\x14\xc1\x88\x08\x10W\xb3\\P\x9aD!\x9c\xb6Q\x9aQ|+\x17\xe4\x81\r\n',,,
27/03/2024,09:36:29,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:29,b'188,229,38.388505,21.811612,27/3/2024,7:36:30,0.05,0.17,0.00,31.50,3,333,1009.94,21.71,0000000000000\r\n',,,
27/03/2024,09:36:31,b'189,230,38.388505,21.811612,27/3/2024,7:36:31,0.05,0.17,0.00,31.50,3,333,1009.93,21.72,"00000000000001\x12\x16\x95\xd9;\'\xdfD4\xf9\x803\xf7\x81\xea\x90\x0eLe5\x13m6\xe5\xe2\x05""\xd2\x13\x10>\r\n'",,,
27/03/2024,09:36:31,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:31,b'189,230,38.388505,21.811612,27/3/2024,7:36:31,0.05,0.17,0.00,31.50,3,333,1009.93,21.72,0000000000000\r\n',,,
27/03/2024,09:36:32,b'190,231,38.388505,21.811612,27/3/2024,7:36:33,0.05,0.17,0.00,31.50,3,333,1009.99,21.73,0000000000000*vC\x92\x10\x1f\xad\x12\xa4\xef/\x1c\xe6\x0ct\xf5M\x91Z(\x94\xe3\xc1B\x15(\x06\xdej\xb9\x0bX\r\n',,,
27/03/2024,09:36:32,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:32,b'190,231,38.388505,21.811612,27/3/2024,7:36:33,0.05,0.17,0.00,31.50,3,333,1009.99,21.73,0000000000000\r\n',,,
27/03/2024,09:36:34,b'191,232,38.388505,21.811612,27/3/2024,7:36:34,0.05,0.17,0.00,31.50,3,333,1009.95,21.72,0000000000000\xb63\xa8\xf6M\xea\x9cH\x1e\xfd\xd9%J\x98\xf6$\xcc\x04\xb5`\xd0\xfa&\xb7#3\xb4\xde,<\xa0\x91\r\n',,
27/03/2024,09:36:34,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:34,b'191,232,38.388505,21.811612,27/3/2024,7:36:34,0.05,0.17,0.00,31.50,3,333,1009.95,21.72,0000000000000\r\n',,,
27/03/2024,09:36:35,b'192,233,38.388505,21.811612,27/3/2024,7:36:36,0.05,0.17,0.00,31.50,3,333,1009.98,21.74,0000000000000\x04H\xc7\xbe6\xaa\xe4\xf1jiN\x12Y\x03S\x95\x01\x97\xb1nF\xee\x9fW3c.\x9fi\xd89/\r\n',,,
27/03/2024,09:36:35,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:35,b'192,233,38.388505,21.811612,27/3/2024,7:36:36,0.05,0.17,0.00,31.50,3,333,1009.98,21.74,0000000000000\r\n',,,
27/03/2024,09:36:37,b'193,234,38.388505,21.811612,27/3/2024,7:36:37,0.05,0.17,0.00,31.50,3,333,1009.92,21.73,0000000000000\xe6\x14\xfcY\xd8\x06=\x0f;\xab\x1b`y\xeby\xfa\t\x83\xf8\xad\xb0mq\xdd\x874\xa2a\xfe\xf3$\xad\r\n',,,
27/03/2024,09:36:37,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:37,b'193,234,38.388505,21.811612,27/3/2024,7:36:37,0.05,0.17,0.00,31.50,3,333,1009.92,21.73,0000000000000\r\n',,,
27/03/2024,09:36:38,b'194,235,38.388505,21.811612,27/3/2024,7:36:39,0.05,0.17,0.00,31.50,3,333,1009.92,21.75,0000000000000\x1f\x8e\x00,I\x7f\xb1\x05\xf6M\x8a\xeb\xc2Q\xe1_t\\\xec\n',,
27/03/2024,09:36:38,b'\xe0\xea\x1b\x80x\x85l\x05g\xc0\xf6\x12\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:38,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:38,b'194,235,38.388505,21.811612,27/3/2024,7:36:39,0.05,0.17,0.00,31.50,3,333,1009.92,21.75,0000000000000\r\n',,,
27/03/2024,09:36:40,b'195,236,38.388505,21.811612,27/3/2024,7:36:40,0.05,0.17,0.00,31.50,3,333,1009.91,21.76,0000000000000>\xac\x02\x9dz^\x8aE\xad\xf8\xab$[\xd3\xdd\xabx\xd3?1\xb3\x06\xa8\xbc\xa4\xf9\n',,,
27/03/2024,09:36:40,b'@\x85\x1cm:\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:40,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:40,b'195,236,38.388505,21.811612,27/3/2024,7:36:40,0.05,0.17,0.00,31.50,3,333,1009.91,21.76,0000000000000\r\n',,,
27/03/2024,09:36:41,b'196,237,38.388505,21.811612,27/3/2024,7:36:42,0.05,0.17,0.00,31.50,3,333,1009.94,21.76,0000000000000\xe1\x99\xd2Q\r\x13\xba\xe5\x1c\xc2Rz\xba\xac\xf9\x13W\x1d\xce\x90G\x10\x10\xc6\x01\xd9\x0e\xa5D\x8dE\xc3\r\n',,,
27/03/2024,09:36:41,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:41,b'196,237,38.388505,21.811612,27/3/2024,7:36:42,0.05,0.17,0.00,31.50,3,333,1009.94,21.76,0000000000000\r\n',,,
27/03/2024,09:36:43,b'197,238,38.388505,21.811612,27/3/2024,7:36:43,0.05,0.17,0.00,31.50,3,333,1009.96,21.77,0000000000000\xde\xc5\xa1\xbc\xc6H\xc3\x91\x08\xb8h\xdfP\x05.t,,-\x89\xf6,\xebuZ\xc1\x95\xdd\x9eY\xff\xcd\r\n'
27/03/2024,09:36:43,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:43,b'197,238,38.388505,21.811612,27/3/2024,7:36:43,0.05,0.17,0.00,31.50,3,333,1009.96,21.77,0000000000000\r\n',,,
27/03/2024,09:36:44,b'198,239,38.388505,21.811612,27/3/2024,7:36:45,0.05,0.17,0.00,31.50,3,333,1009.93,21.77,0000000000000\xfcT%gR\xb3\x83\\/t\xcb\x12X[\xf1\xda\xb4\x855\xd7\xcc\xc5M`\xb5\xd0\x0e\x850\xcc\xd9T\r\n',,,
27/03/2024,09:36:44,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:44,b'198,239,38.388505,21.811612,27/3/2024,7:36:45,0.05,0.17,0.00,31.50,3,333,1009.93,21.77,0000000000000\r\n',,,
27/03/2024,09:36:46,b'199,240,38.388505,21.811612,27/3/2024,7:36:46,0.05,0.17,0.00,31.50,3,333,1009.93,21.78,0000000000000\xacb\n',,,
27/03/2024,09:36:46,b'\xc35|\x0e\x82\xaf\xbf^\xddpe\xb4P%\xf9O\xb5\xd5_\xb0\x8f\xc3M\xd7\xb0S\xb4Zs\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:46,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:46,b'199,240,38.388505,21.811612,27/3/2024,7:36:46,0.05,0.17,0.00,31.50,3,333,1009.93,21.78,0000000000000\r\n',,,
27/03/2024,09:36:47,b'200,241,38.388505,21.811612,27/3/2024,7:36:48,0.05,0.17,0.00,31.50,3,333,1009.96,21.79,0000000000000\xe6\x03>S\xa4M+\xc5\xcb\xe0\xed \xa7\x9a\xabW\xa9K\xd3c\xfa\x81s\r\xa4\xb6\xe3\x0c\xc4@b\xfb\r\n',,,
27/03/2024,09:36:47,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:47,b'200,241,38.388505,21.811612,27/3/2024,7:36:48,0.05,0.17,0.00,31.50,3,333,1009.96,21.79,0000000000000\r\n',,,
27/03/2024,09:36:49,b'201,242,38.388505,21.811612,27/3/2024,7:36:49,0.05,0.17,0.00,31.50,3,332,1009.97,21.80,0000000000000-\xc2\xb9\xf5z\xb3c\x1e\xe6\x18\xe8\x1e|Z\xa3\x8b\xa9\xae=%GQ\x14\x84\xb8R\xe1\xe5eu\x92\xff\r\n',,,
27/03/2024,09:36:49,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:49,b'201,242,38.388505,21.811612,27/3/2024,7:36:49,0.05,0.17,0.00,31.50,3,332,1009.97,21.80,0000000000000\r\n',,,
27/03/2024,09:36:50,b'202,243,38.388505,21.811612,27/3/2024,7:36:51,0.05,0.17,0.00,31.50,3,332,1009.96,21.81,0000000000000\x89\xfeSlH\xc27\x18\x0b`\xc4\n',,,
27/03/2024,09:36:50,b'\x00\x9f\xf2\xed4d\xda\xdf\xc5=G\xfb?\x9c\x92\x02F\x18\x1c\xbb\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:50,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:50,b'202,243,38.388505,21.811612,27/3/2024,7:36:51,0.05,0.17,0.00,31.50,3,332,1009.96,21.81,0000000000000\r\n',,,
27/03/2024,09:36:52,b'203,244,38.388505,21.811612,27/3/2024,7:36:52,0.05,0.17,0.00,31.50,3,332,1010.01,21.82,0000000000000\xe9\xcf\x98\xc3z\xc5m\x7fz\x00h\x0b\xa8\xa1\x0b\xf8J\xb1\x03\\\xe8\xb2I9\xe5\xb4\xc8\x98`\xae1Q\r\n',,,
27/03/2024,09:36:52,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:52,b'203,244,38.388505,21.811612,27/3/2024,7:36:52,0.05,0.17,0.00,31.50,3,332,1010.01,21.82,0000000000000\r\n',,,
27/03/2024,09:36:53,b'204,245,38.388505,21.811612,27/3/2024,7:36:54,0.05,0.17,0.00,31.50,3,332,1009.98,21.83,0000000000000=\x18\xc7E\x15\xb5\x9e\x0c\x01\x99\xae\xb5\xd7c\x96\x8a\x1b|Fp\xb4\xa7,\x06\x11\xb6}}D\xbe\x1e\xdb\r\n',,
27/03/2024,09:36:53,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:53,b'204,245,38.388505,21.811612,27/3/2024,7:36:54,0.05,0.17,0.00,31.50,3,332,1009.98,21.83,0000000000000\r\n',,,
27/03/2024,09:36:55,b'205,246,38.388505,21.811612,27/3/2024,7:36:55,0.05,0.17,0.00,31.50,3,332,1009.97,21.84,0000000000000\xbe\xc4\x89tA*&\xd5\xfa\xda\x0c\xdf\xf7\x81\xd4u\xdd(\xcazjj\xa1nD\xa5B\xe4\x91\x15\xec\x88\r\n',,,
27/03/2024,09:36:55,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:55,b'205,246,38.388505,21.811612,27/3/2024,7:36:55,0.05,0.17,0.00,31.50,3,332,1009.97,21.84,0000000000000\r\n',,,
27/03/2024,09:36:56,b'206,247,38.388505,21.811612,27/3/2024,7:36:56,0.05,0.17,0.00,31.50,3,332,1009.98,21.84,0000000000000k\x8bQK\x87X \xf4)Z\x9f\xe2S\x00\xabz\xce\xce\x8e\xd7Vc\xe6\xbc\xf8yZ\x85\x9d\x12\x9c\x1d\r\n',,,
27/03/2024,09:36:56,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:56,b'206,247,38.388505,21.811612,27/3/2024,7:36:56,0.05,0.17,0.00,31.50,3,332,1009.98,21.84,0000000000000\r\n',,,
27/03/2024,09:36:58,b'207,248,38.388505,21.811612,27/3/2024,7:36:58,0.05,0.17,0.00,31.50,3,332,1010.05,21.86,0000000000000$\xda\x81\xc5\xcb\xe6\xb1fo\xf3\x12\x9d\xb0\xe5Nf\xec7\xd0ZM\xd4x\x8d\xa3I\xa5\xe0\xbb\xdd\xef!\r\n',,,
27/03/2024,09:36:58,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:58,b'207,248,38.388505,21.811612,27/3/2024,7:36:58,0.05,0.17,0.00,31.50,3,332,1010.05,21.86,0000000000000\r\n',,,
27/03/2024,09:36:59,"b""208",249,38.388505,21.811612,27/3/2024,7:36:59,0.05,0.17,0.00,31.50,3,332,1010.06,21.86,"0000000000000]\xa5eUy'Hiy\x06\xfb\x935$\n""",,,
27/03/2024,09:36:59,b'J\x7f7\x15\xaa\xbb\xac\x9fA7\xd9+\x12\xef\xc9\xf5\xdc\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:59,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:36:59,b'208,249,38.388505,21.811612,27/3/2024,7:36:59,0.05,0.17,0.00,31.50,3,332,1010.06,21.86,0000000000000\r\n',,,
27/03/2024,09:37:01,b'209,250,38.388505,21.811612,27/3/2024,7:37:1,0.05,0.17,0.00,31.50,3,332,1010.05,21.87,00000000000000\xde\x0e\x86j[\x8e\xd4.I\xa3\xa9\x0c;X\xff\xf204\x11G\xa2\x1eB\x01\x83\x11\xb6YG\xda\x87\xe9\r\n',,,
27/03/2024,09:37:01,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:01,b'209,250,38.388505,21.811612,27/3/2024,7:37:1,0.05,0.17,0.00,31.50,3,332,1010.05,21.87,00000000000000\r\n',,,
27/03/2024,09:37:02,b'210,251,38.388505,21.811612,27/3/2024,7:37:2,0.05,0.17,0.00,31.50,3,332,1010.00,21.86,00000000000000&R\xed\xce.dZ\x9f\xe0\xad\xcf\xc3\xfa\x9d\x85x\xfd}]\xb6\xedG\xb1geOu(\x0e\x0e\x7f\x0b\r\n',,,
27/03/2024,09:37:02,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:02,b'210,251,38.388505,21.811612,27/3/2024,7:37:2,0.05,0.17,0.00,31.50,3,332,1010.00,21.86,00000000000000\r\n',,,
27/03/2024,09:37:04,"b""211",252,38.388505,21.811612,27/3/2024,7:37:4,0.05,0.17,0.00,31.50,3,332,1010.03,21.86,00000000000000\x004\xc7&\x9a\xa4\xbe\x81\x02;1\xce\xae\xc3>,"\xd74\xfeD\xc8\xce{\xc2\xc3\r/\x91P='\xa0\r\n""",,
27/03/2024,09:37:04,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:04,b'211,252,38.388505,21.811612,27/3/2024,7:37:4,0.05,0.17,0.00,31.50,3,332,1010.03,21.86,00000000000000\r\n',,,
27/03/2024,09:37:05,b'212,253,38.388505,21.811612,27/3/2024,7:37:5,0.05,0.17,0.00,31.50,3,332,1010.04,21.87,00000000000000\xd3\xa8T\xb6\xd4z\xb7\xa7\xd3\x9d\xab\x01\xeeo\x8d7\xec\xbb51[\x87c*f\x0b\x1dq\xe7 \xb0_\r\n',,,
27/03/2024,09:37:05,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:05,b'212,253,38.388505,21.811612,27/3/2024,7:37:5,0.05,0.17,0.00,31.50,3,332,1010.04,21.87,00000000000000\r\n',,,
27/03/2024,09:37:06,b'213,254,38.388505,21.811612,27/3/2024,7:37:7,0.05,0.17,0.00,31.50,3,332,1010.05,21.87,00000000000000N0\xb8\x04o\xf7\xa5\x87\xedo\xc3\x0f;\x1c\xc59\x17U+za\x00*w\xb1b\x84z\n',,,
27/03/2024,09:37:06,b'\xd8\xf3\xdd\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:06,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:06,b'213,254,38.388505,21.811612,27/3/2024,7:37:7,0.05,0.17,0.00,31.50,3,332,1010.05,21.87,00000000000000\r\n',,,
27/03/2024,09:37:08,b'214,255,38.388505,21.811612,27/3/2024,7:37:8,0.05,0.17,0.00,31.50,3,332,1010.03,21.88,00000000000000\xa4\x96\xf2\xb13\xf50\x95\x1aa\xd6\xb7\xe1wI\x13b\xf4\x9b\x94\x02\x1c\xa7\xfd\xffU\xd6\x96\n',,,
27/03/2024,09:37:08,b'\x82-B\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:08,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:08,b'214,255,38.388505,21.811612,27/3/2024,7:37:8,0.05,0.17,0.00,31.50,3,332,1010.03,21.88,00000000000000\r\n',,,
27/03/2024,09:37:09,b'215,256,38.388505,21.811612,27/3/2024,7:37:10,0.05,0.17,0.00,31.50,3,332,1009.99,21.88,00000000000005\xcd\xc3lcd\xa4\xbd\xd6c\xb6\xb2h\xa8\xf1A,\xc5\x0c\n',,
27/03/2024,09:37:09,b'\xc5\xd5|\x8cL\xcbJ\x92\x1f4\xec\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:09,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:09,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:09,b'215,256,38.388505,21.811612,27/3/2024,7:37:10,0.05,0.17,0.00,31.50,3,332,1009.99,21.88,0000000000000\r\n',,,
27/03/2024,09:37:11,b'216,257,38.388505,21.811612,27/3/2024,7:37:11,0.05,0.17,0.00,31.50,3,332,1009.98,21.89,0000000000000\xd9\xf3\xcda\xbd2\x83\xdb\x8f\x02\x98jW\xafI\xe4\xcfq\x18\xa3\xef2,B\xbc\x03+\x86\r\xc0\x9c\xc9\r\n',,
27/03/2024,09:37:11,b'\r\n',,,,,,,,,,,,,,,,,
27/03/2024,09:37:11,b'216,257,38.388505,21.811612,27/3/2024,7:37:11,0.05,0.17,0.00,31.50,3,332,1009.98,21.89,0000000000000\r\n',,,
